feature_index,feature_name,description,category,importance_score
f56,stand_height,No description available,Unknown category,161247.90625
f351,sw_in_min_168h,No description available,Unknown category,108102.0390625
f282,soil_texture_code,No description available,Unknown category,59086.5
f386,ppfd_in_min_336h,No description available,Unknown category,45355.33984375
f98,leaf_habit_code,No description available,Unknown category,41138.29296875
f183,ws_mean_168h,No description available,Unknown category,39602.73046875
f40,mean_annual_precip,No description available,Unknown category,37364.80078125
f53,stand_age,No description available,Unknown category,31391.73046875
f361,sw_in_min_720h,No description available,Unknown category,31097.564453125
f288,species_functional_group_code,No description available,Unknown category,30151.05078125
f266,vpd_rate_24h,No description available,Unknown category,18626.78125
f39,mean_annual_temp,No description available,Unknown category,18206.875
f57,clay_percentage,No description available,Unknown category,17896.55859375
f58,sand_percentage,No description available,Unknown category,14652.74609375
f356,sw_in_min_336h,No description available,Unknown category,14426.1533203125
f368,ppfd_in_mean_12h,No description available,Unknown category,13866.728515625
f38,elevation,No description available,Unknown category,13851.697265625
f5,ext_rad,No description available,Unknown category,13398.98828125
f336,sw_in_mean_6h,No description available,Unknown category,11575.53125
f61,stomatal_control_index,No description available,Unknown category,9585.0712890625
f16,month_cos,No description available,Unknown category,9352.544921875
f287,tree_age_class_code,No description available,Unknown category,8964.3583984375
f33,solar_day_sin,No description available,Unknown category,8939.3603515625
f41,vpd_ppfd_interaction,No description available,Unknown category,8407.802734375
f188,ws_mean_336h,No description available,Unknown category,8053.11181640625
f292,basal_area,No description available,Unknown category,7522.4033203125
f60,soil_depth,No description available,Unknown category,6393.37744140625
f155,vpd_min_168h,No description available,Unknown category,6170.37060546875
f126,rh_max_168h,No description available,Unknown category,6107.80615234375
f32,solar_hour_cos,No description available,Unknown category,6073.91162109375
f392,ppfd_in_max_720h,No description available,Unknown category,5947.5693359375
f30,solar_day_of_year,No description available,Unknown category,5882.71875
f52,radiation_temp_interaction,No description available,Unknown category,5854.10498046875
f36,latitude,No description available,Unknown category,5501.73681640625
f140,vpd_mean_6h,No description available,Unknown category,4962.3896484375
f260,ta_rate_24h,No description available,Unknown category,4608.2568359375
f96,latitude_abs,No description available,Unknown category,4456.37744140625
f12,hour_cos,No description available,Unknown category,4421.833984375
f366,ppfd_in_mean_6h,No description available,Unknown category,4398.068359375
f373,ppfd_in_std_48h,No description available,Unknown category,4261.6962890625
f152,vpd_range_72h,No description available,Unknown category,4046.4794921875
f138,vpd_mean_3h,No description available,Unknown category,3736.74462890625
f45,water_stress_index,No description available,Unknown category,3717.017578125
f241,vpd_lag_2h,No description available,Unknown category,3512.191162109375
f393,ppfd_in_range_720h,No description available,Unknown category,3494.525390625
f338,sw_in_mean_12h,No description available,Unknown category,3488.680419921875
f50,wind_vpd_interaction,No description available,Unknown category,3401.05078125
f95,pl_sapw_depth,No description available,Unknown category,3180.219482421875
f21,is_afternoon,No description available,Unknown category,3133.551025390625
f294,leaf_area_index,No description available,Unknown category,3131.48828125
f293,tree_density,No description available,Unknown category,3075.553955078125
f42,vpd_ta_interaction,No description available,Unknown category,3067.56396484375
f265,vpd_rate_6h,No description available,Unknown category,3013.528076171875
f44,temp_humidity_ratio,No description available,Unknown category,2998.84375
f103,ta_max_720h,No description available,Unknown category,2994.213134765625
f370,ppfd_in_mean_24h,No description available,Unknown category,2869.936279296875
f244,vpd_lag_12h,No description available,Unknown category,2766.776611328125
f28,hours_since_sunset,No description available,Unknown category,2723.1806640625
f64,sapwood_leaf_ratio,No description available,Unknown category,2704.716064453125
f10,day_of_week,No description available,Unknown category,2674.548095703125
f93,pl_bark_thick,No description available,Unknown category,2665.632568359375
f106,social_status_code,No description available,Unknown category,2650.993408203125
f9,year,No description available,Unknown category,2615.423583984375
f49,temp_soil_interaction,No description available,Unknown category,2578.3212890625
f76,ta_min_72h,No description available,Unknown category,2523.144287109375
f75,ta_std_72h,No description available,Unknown category,2522.29248046875
f328,swc_shallow_lag_6h,No description available,Unknown category,2482.97412109375
f310,swc_shallow_mean_168h,No description available,Unknown category,2474.291259765625
f200,precip_mean_6h,No description available,Unknown category,2410.0625
f74,ta_mean_72h,No description available,Unknown category,2390.188232421875
f153,vpd_mean_168h,No description available,Unknown category,2353.844970703125
f131,rh_max_336h,No description available,Unknown category,2346.16748046875
