feature_index,feature_name,importance
f255,pl_social_code,446104.53125
f225,tree_density,380752.8125
f254,growth_condition_code,163228.5625
f162,radiation_temp_interaction,105527.1953125
f246,igbp_code,103034.015625
f229,sand_percentage,99448.7734375
f151,ppfd_in_lag_1h,75740.5859375
f267,temp_soil_interaction,69301.1953125
f127,sw_in_lag_1h,60008.21875
f223,stand_age,54435.78515625
f42,ta_std_12h,52691.9765625
f250,timezone_offset,49301.578125
f6,ppfd_in,46141.390625
f224,basal_area,45719.08984375
f221,mean_annual_precip,34618.34375
f247,social_status_code,22083.880859375
f40,ta_std_6h,19847.708984375
f222,is_inside_country,18129.845703125
f234,pl_age,18080.294921875
f34,is_winter,15536.6806640625
f214,sw_in_cum_24h,13979.5068359375
f20,solar_day_of_year,13696.07421875
f259,site_name_code,11909.7490234375
f233,measurement_timestep,11377.23046875
f60,vpd_std_12h,10665.724609375
f22,solar_hour_cos,9733.6005859375
f242,latitude_abs,9249.9091796875
f58,vpd_std_6h,8344.16015625
f23,solar_day_sin,8294.8115234375
f56,vpd_std_3h,6828.6298828125
f241,climate_zone_code,6633.203125
f24,solar_day_cos,6445.830078125
f237,pl_leaf_area,6444.07177734375
f253,country_code,6425.85986328125
f163,rh_min_72h,5853.388671875
f30,is_night,5330.046875
f232,n_trees,5030.92724609375
f251,measurement_frequency,5000.14892578125
f226,stand_height,4868.34375
f65,vpd_mean_72h,4765.35595703125
f249,tree_volume_index,4760.1162109375
f121,vpd_lag_1h,4756.02099609375
f157,vpd_ppfd_interaction,4541.7939453125
f76,sw_in_std_6h,4425.9873046875
f8,hour,4332.83837890625
f202,sw_in_rate_1h,4100.4169921875
f227,leaf_area_index,4004.26806640625
f21,solar_hour_sin,3843.261962890625
f12,day_of_week,3798.134521484375
f122,vpd_lag_2h,3774.62548828125
f117,rh_lag_3h,3456.53125
f13,hour_sin,3431.67041015625
f14,hour_cos,3244.171630859375
f90,sw_in_std_720h,3242.316650390625
f18,month_cos,3176.40576171875
f2,vpd,3068.0869140625
