feature_index,feature_name,description,category,importance_score
f62,stand_age,No description available,Unknown category,1308149.5
f43,mean_annual_temp,No description available,Unknown category,63052.75390625
f103,latitude_abs,No description available,Unknown category,48422.671875
f7,ext_rad,No description available,Unknown category,44929.26953125
f46,temp_humidity_ratio,No description available,Unknown category,28343.25390625
f2,vpd,No description available,Unknown category,26271.951171875
f133,social_status_code,No description available,Unknown category,18926.03125
f278,leaf_area_index,No description available,Unknown category,18532.576171875
f48,water_stress_index,No description available,Unknown category,18044.1015625
f184,ppfd_in_mean_24h,No description available,Unknown category,16926.212890625
f1,rh,No description available,Unknown category,15372.876953125
f39,longitude,No description available,Unknown category,14060.6142578125
f134,tree_volume_index,No description available,Unknown category,12124.345703125
f276,basal_area,No description available,Unknown category,11879.908203125
f40,vpd_ppfd_interaction,No description available,Unknown category,11138.9326171875
f52,stomatal_control_index,No description available,Unknown category,10763.3095703125
f242,vpd_rate_6h,No description available,Unknown category,9720.4453125
f26,is_summer,No description available,Unknown category,9568.392578125
f79,rh_mean_3h,No description available,Unknown category,9478.1748046875
f111,pet_oudin_mm_day,No description available,Unknown category,9204.326171875
f169,precip_mean_24h,No description available,Unknown category,9006.486328125
f41,elevation,No description available,Unknown category,8979.9931640625
f255,ppfd_in_rate_24h,No description available,Unknown category,8094.56494140625
f167,precip_mean_12h,No description available,Unknown category,8060.1455078125
f67,n_trees,No description available,Unknown category,7922.31689453125
f38,latitude,No description available,Unknown category,7829.52880859375
f102,pl_sapw_depth,No description available,Unknown category,7659.08544921875
f34,solar_hour_cos,No description available,Unknown category,7151.63037109375
f243,vpd_rate_24h,No description available,Unknown category,6232.4892578125
f42,vpd_ta_interaction,No description available,Unknown category,5853.61572265625
f18,month_cos,No description available,Unknown category,5694.08251953125
f96,pl_height,No description available,Unknown category,5535.5146484375
f8,hour,No description available,Unknown category,5396.259765625
f95,pl_dbh,No description available,Unknown category,5388.82666015625
f260,sw_in_cum_72h,No description available,Unknown category,5278.34521484375
f236,ta_rate_6h,No description available,Unknown category,5198.275390625
f139,sw_in_mean_24h,No description available,Unknown category,5036.92578125
f113,slope_vapor_pressure_curve,No description available,Unknown category,4845.48046875
f51,wind_vpd_interaction,No description available,Unknown category,4795.1962890625
f101,pl_sapw_area,No description available,Unknown category,4628.447265625
f28,is_winter,No description available,Unknown category,4473.033203125
f23,is_afternoon,No description available,Unknown category,4468.43359375
f98,pl_bark_thick,No description available,Unknown category,4467.66748046875
f277,tree_density,No description available,Unknown category,4270.68310546875
f11,year,No description available,Unknown category,3646.5029296875
f165,precip_mean_6h,No description available,Unknown category,3620.8046875
f47,mean_annual_precip,No description available,Unknown category,3538.99462890625
f112,sat_vapor_pressure_kpa,No description available,Unknown category,3537.117431640625
f55,radiation_temp_interaction,No description available,Unknown category,3390.041015625
f265,soil_texture_code,No description available,Unknown category,3334.50341796875
f235,ta_rate_1h,No description available,Unknown category,3296.95263671875
