feature_index,feature_name,importance
f62,stand_age,1308149.5
f43,mean_annual_temp,63052.75390625
f103,latitude_abs,48422.671875
f7,ext_rad,44929.26953125
f46,temp_humidity_ratio,28343.25390625
f2,vpd,26271.951171875
f133,social_status_code,18926.03125
f278,leaf_area_index,18532.576171875
f48,water_stress_index,18044.1015625
f184,ppfd_in_mean_24h,16926.212890625
f1,rh,15372.876953125
f39,longitude,14060.6142578125
f134,tree_volume_index,12124.345703125
f276,basal_area,11879.908203125
f40,vpd_ppfd_interaction,11138.9326171875
f52,stomatal_control_index,10763.3095703125
f242,vpd_rate_6h,9720.4453125
f26,is_summer,9568.392578125
f79,rh_mean_3h,9478.1748046875
f111,pet_oudin_mm_day,9204.326171875
f169,precip_mean_24h,9006.486328125
f41,elevation,8979.9931640625
f255,ppfd_in_rate_24h,8094.56494140625
f167,precip_mean_12h,8060.1455078125
f67,n_trees,7922.31689453125
f38,latitude,7829.52880859375
f102,pl_sapw_depth,7659.08544921875
f34,solar_hour_cos,7151.63037109375
f243,vpd_rate_24h,6232.4892578125
f42,vpd_ta_interaction,5853.61572265625
f18,month_cos,5694.08251953125
f96,pl_height,5535.5146484375
f8,hour,5396.259765625
f95,pl_dbh,5388.82666015625
f260,sw_in_cum_72h,5278.34521484375
f236,ta_rate_6h,5198.275390625
f139,sw_in_mean_24h,5036.92578125
f113,slope_vapor_pressure_curve,4845.48046875
f51,wind_vpd_interaction,4795.1962890625
f101,pl_sapw_area,4628.447265625
f28,is_winter,4473.033203125
f23,is_afternoon,4468.43359375
f98,pl_bark_thick,4467.66748046875
f277,tree_density,4270.68310546875
f11,year,3646.5029296875
f165,precip_mean_6h,3620.8046875
f47,mean_annual_precip,3538.99462890625
f112,sat_vapor_pressure_kpa,3537.117431640625
f55,radiation_temp_interaction,3390.041015625
f265,soil_texture_code,3334.50341796875
f235,ta_rate_1h,3296.95263671875
f10,month,3264.09814453125
f129,net_radiation,3028.45361328125
f37,ppfd_efficiency,2961.695556640625
f269,tree_size_class_code,2797.508544921875
f291,swc_shallow_min_72h,2796.480712890625
f19,is_daylight,2535.923828125
f60,sapwood_leaf_ratio,2478.050537109375
f110,daylight_hours,2443.443115234375
f140,sw_in_std_24h,2352.821044921875
f105,vpd_mean_6h,2328.32763671875
f109,ext_rad_fao56,2328.210205078125
f35,solar_day_sin,2001.6739501953125
f246,sw_in_rate_24h,1930.5845947265625
f245,sw_in_rate_6h,1930.0379638671875
f195,ta_lag_3h,1920.0159912109375
f99,vpd_mean_3h,1912.3414306640625
f259,sw_in_cum_24h,1909.48779296875
f158,ws_mean_72h,1900.8446044921875
f27,is_autumn,1799.89404296875
f16,day_cos,1724.611572265625
f126,sw_in_std_3h,1693.021240234375
f31,solar_hour,1691.5784912109375
f13,hour_sin,1688.5137939453125
f36,solar_day_cos,1686.7947998046875
f17,month_sin,1643.9327392578125
f32,solar_day_of_year,1621.5107421875
f104,aridity_index_legacy,1615.06005859375
f81,rh_mean_6h,1602.9720458984375
f15,day_sin,1588.1573486328125
f128,net_longwave_radiation,1587.9073486328125
f107,vpd_mean_12h,1574.9598388671875
f64,soil_depth,1546.356689453125
f92,rh_max_72h,1531.2281494140625
f146,sw_in_max_72h,1506.029052734375
f45,stomatal_conductance_proxy,1505.26611328125
f161,ws_max_72h,1452.6046142578125
f252,precip_rate_24h,1425.3089599609375
f272,swc_shallow,1414.501708984375
f9,day_of_year,1406.635986328125
f211,sw_in_lag_1h,1395.490966796875
f30,hours_since_sunset,1369.6719970703125
f29,hours_since_sunrise,1361.5997314453125
f147,sw_in_range_72h,1324.7423095703125
f143,sw_in_mean_72h,1311.150634765625
f289,swc_shallow_mean_72h,1288.1002197265625
