feature_index,feature_name,importance
f24,is_morning,28898370.0
f14,day_of_week,4479267.0
f33,solar_hour,4145333.75
f9,ext_rad,3354724.5
f83,ta_std_72h,2856287.25
f18,day_cos,1494893.0
f36,solar_hour_cos,1412157.25
f0,ta,1265864.125
f106,ext_rad_fao56,863380.1875
f203,ppfd_in_mean_6h,603595.9375
f80,ta_mean_48h,587900.125
f71,ta_mean_6h,567073.1875
f84,ta_min_72h,533641.0
f10,hour,521458.875
f116,net_shortwave_radiation,505359.4375
f104,rh_mean_48h,498449.46875
f143,sw_in_mean_6h,378132.4375
f13,year,312969.625
f128,vpd_mean_6h,294172.53125
f31,hours_since_sunrise,273495.96875
f131,vpd_std_12h,247545.015625
f22,is_peak_sunlight,237052.1875
f35,solar_hour_sin,232198.96875
f3,sw_in,206759.140625
f207,ppfd_in_mean_24h,166201.296875
f137,vpd_std_72h,138793.109375
f11,day_of_year,129928.5859375
f130,vpd_mean_12h,113918.53125
f85,ta_max_72h,107074.46875
f17,day_sin,99731.78125
f124,social_status_code,84658.7578125
f15,hour_sin,79028.421875
f7,swc_shallow,77334.0078125
f252,swc_shallow_lag_1h,74762.109375
f20,month_cos,70147.5546875
f188,swc_shallow_mean_6h,66509.1484375
f140,vpd_range_72h,65948.484375
f78,ta_mean_24h,62281.7734375
f194,swc_shallow_mean_48h,56677.5
f109,sat_vapor_pressure_kpa,51851.0234375
f91,pl_dbh,43281.09375
f1,rh,42503.765625
f211,ppfd_in_mean_72h,39424.70703125
f190,swc_shallow_mean_12h,34762.41796875
f192,swc_shallow_mean_24h,34369.8359375
f196,swc_shallow_mean_72h,34314.58203125
f96,pl_sapw_area,25854.4296875
f146,sw_in_std_12h,25394.59375
f228,vpd_lag_1h,24723.095703125
f34,solar_day_of_year,23677.580078125
f90,rh_mean_6h,22564.46484375
f77,ta_std_12h,22150.029296875
f38,solar_day_cos,20474.203125
f45,basal_area,19951.91796875
f16,hour_cos,18119.45703125
f98,rh_std_12h,18041.6953125
f297,soil_texture_code,17386.564453125
f115,rh_min_72h,17077.53515625
f135,vpd_std_48h,16525.259765625
f292,sw_in_cum_72h,16327.537109375
f189,swc_shallow_std_6h,15617.8681640625
f153,sw_in_min_72h,14628.236328125
f205,ppfd_in_mean_12h,14139.4462890625
f76,ta_mean_12h,13947.5048828125
f51,sand_percentage,13776.0263671875
f95,pl_bark_thick,12688.2958984375
f154,sw_in_max_72h,12519.4990234375
f97,rh_mean_12h,12273.4443359375
f222,rh_lag_1h,10833.1630859375
f216,ta_lag_1h,9501.640625
f52,silt_percentage,8712.1572265625
f101,aridity_index_legacy,8408.1787109375
f29,is_autumn,8351.8125
f60,n_trees,8177.02197265625
f32,hours_since_sunset,8175.68408203125
f100,latitude_abs,8165.31787109375
f155,sw_in_range_72h,7736.986328125
f147,sw_in_mean_24h,7646.41259765625
f105,rh_std_48h,7469.5283203125
f40,longitude,7463.02392578125
f54,soil_depth,7431.498046875
f28,is_summer,7220.6416015625
f87,rh_mean_3h,6858.39501953125
f227,rh_lag_24h,6776.00830078125
f92,rh_std_6h,6775.2744140625
f253,swc_shallow_lag_2h,6568.22021484375
f169,ws_max_72h,6498.521484375
f298,terrain_code,6489.6455078125
f212,ppfd_in_std_72h,6481.75390625
f42,mean_annual_temp,6419.64111328125
f81,ta_std_48h,6300.61279296875
f12,month,6248.9111328125
f49,clay_percentage,5818.15380859375
f201,ppfd_in_mean_3h,5811.40869140625
f99,pl_sapw_depth,5792.13623046875
f300,pl_social_code,5613.328125
f58,temp_soil_interaction,4936.357421875
f82,ta_mean_72h,4404.60693359375
f186,swc_shallow_mean_3h,4386.4697265625
f46,tree_density,4384.845703125
f223,rh_lag_2h,3992.860595703125
f296,igbp_class_code,3930.366455078125
f39,latitude,3902.506591796875
f43,mean_annual_precip,3814.6708984375
f72,ta_std_6h,3722.183837890625
f47,stand_height,3707.0029296875
f145,sw_in_mean_12h,3658.274658203125
f233,vpd_lag_24h,3605.60986328125
f50,vpd_ppfd_interaction,3524.616943359375
f44,stand_age,3362.4169921875
f170,ws_range_72h,3359.630615234375
f177,precip_mean_24h,3350.63330078125
f107,daylight_hours,3252.8740234375
f301,tree_size_class_code,3114.39306640625
f119,net_radiation,3041.163818359375
f193,swc_shallow_std_24h,2996.446533203125
f217,ta_lag_2h,2916.161376953125
