feature_index,feature_name,description,category,importance_score
f119,net_longwave_radiation,No description available,Unknown category,11191.365234375
f43,vpd_ppfd_interaction,No description available,Unknown category,8800.044921875
f95,aridity_index_legacy,No description available,Unknown category,5757.9404296875
f33,solar_hour_cos,No description available,Unknown category,3270.831787109375
f120,net_radiation,No description available,Unknown category,2758.531494140625
f102,vpd_mean_3h,No description available,Unknown category,1943.5650634765625
f245,species_functional_group_code,No description available,Unknown category,1870.911376953125
f60,light_efficiency_ext,No description available,Unknown category,1854.8646240234375
f40,mean_annual_temp,No description available,Unknown category,1571.6292724609375
f44,vpd_ta_interaction,No description available,Unknown category,1404.098876953125
f118,net_shortwave_radiation,No description available,Unknown category,1264.58984375
f188,vpd_lag_1h,No description available,Unknown category,1133.14013671875
f39,elevation,No description available,Unknown category,1097.9775390625
f17,month_cos,No description available,Unknown category,799.317138671875
f219,vpd_rate_6h,No description available,Unknown category,769.8400268554688
f55,radiation_temp_interaction,No description available,Unknown category,615.414794921875
f104,daylight_hours,No description available,Unknown category,599.0052490234375
f15,day_cos,No description available,Unknown category,579.740234375
f182,rh_lag_1h,No description available,Unknown category,555.9019165039062
f89,pl_bark_thick,No description available,Unknown category,543.8407592773438
f10,year,No description available,Unknown category,501.6656799316406
f36,latitude,No description available,Unknown category,469.7188415527344
f220,vpd_rate_24h,No description available,Unknown category,468.687744140625
f49,leaf_area_index,No description available,Unknown category,466.691650390625
f27,is_winter,No description available,Unknown category,452.1392517089844
f16,month_sin,No description available,Unknown category,449.61151123046875
f189,vpd_lag_2h,No description available,Unknown category,435.16412353515625
f47,temp_humidity_ratio,No description available,Unknown category,425.4372253417969
f2,vpd,No description available,Unknown category,381.4328918457031
f59,stomatal_control_index,No description available,Unknown category,346.4787292480469
f88,pl_leaf_area,No description available,Unknown category,341.0306091308594
f13,hour_cos,No description available,Unknown category,276.2000732421875
f30,solar_hour,No description available,Unknown category,257.2156982421875
f46,stand_height,No description available,Unknown category,243.70933532714844
f24,is_spring,No description available,Unknown category,222.1321258544922
f176,ta_lag_1h,No description available,Unknown category,218.74502563476562
f35,solar_day_cos,No description available,Unknown category,208.36746215820312
f148,swc_shallow_mean_6h,No description available,Unknown category,194.61886596679688
f38,longitude,No description available,Unknown category,191.78054809570312
f29,hours_since_sunset,No description available,Unknown category,178.2261199951172
