feature_index,feature_name,importance
f219,terrain_code,232557.078125
f50,stand_height,139959.625
f54,clay_percentage,38224.05859375
f268,sw_in_min_72h,29537.51953125
f40,mean_annual_precip,27651.34765625
f218,soil_texture_code,19679.494140625
f57,sand_percentage,16838.892578125
f118,leaf_habit_code,16495.056640625
f115,net_shortwave_radiation,16357.3896484375
f52,radiation_temp_interaction,15185.5673828125
f224,species_functional_group_code,13825.8115234375
f61,stomatal_control_index,13815.35546875
f273,ppfd_in_mean_6h,12519.349609375
f59,silt_percentage,12327.703125
f202,vpd_rate_24h,11430.3203125
f104,air_pressure_kpa,9793.2578125
f147,ws_max_72h,9551.771484375
f16,month_cos,9159.92578125
f228,basal_area,8821.3466796875
f5,ext_rad,8787.033203125
f9,year,7624.087890625
f258,sw_in_mean_6h,7412.58544921875
f12,hour_cos,7219.29150390625
f42,vpd_ppfd_interaction,6499.400390625
f217,igbp_class_code,6393.845703125
f30,solar_day_of_year,6120.60107421875
f38,elevation,5897.43896484375
f36,latitude,5112.3359375
f44,temp_humidity_ratio,4788.55517578125
f260,sw_in_mean_12h,4433.49267578125
f196,ta_rate_24h,4241.9619140625
f113,vpd_mean_6h,4129.17626953125
f144,ws_mean_72h,4082.282470703125
f117,net_radiation,4007.01708984375
f60,soil_depth,4001.601806640625
f15,month_sin,3717.245849609375
f33,solar_day_sin,3652.425048828125
f176,vpd_lag_1h,3248.37939453125
f39,mean_annual_temp,3187.7548828125
f51,wind_vpd_interaction,3160.315185546875
f163,precip_range_72h,3075.30712890625
f49,stand_age,3000.9990234375
f32,solar_hour_cos,2984.27099609375
f294,ppfd_in_lag_3h,2970.319091796875
f201,vpd_rate_6h,2954.093017578125
f221,pl_social_code,2916.439453125
f63,n_trees,2883.836181640625
f229,tree_density,2740.093017578125
f43,vpd_ta_interaction,2732.583251953125
f223,tree_age_class_code,2703.930908203125
f65,sapwood_leaf_ratio,2663.357177734375
f45,water_stress_index,2646.353271484375
f28,hours_since_sunset,2582.419921875
f111,vpd_mean_3h,2572.858642578125
f289,sw_in_lag_6h,2525.493408203125
f230,leaf_area_index,2456.279052734375
f7,day_of_year,2452.854736328125
f259,sw_in_std_6h,2441.96630859375
f103,slope_vapor_pressure_curve,2413.281005859375
f165,ta_lag_2h,2409.799560546875
f253,swc_shallow_rate_6h,2409.008056640625
f275,ppfd_in_mean_12h,2400.33740234375
f143,ws_std_48h,2381.148193359375
f37,longitude,2336.142578125
f123,social_status_code,2222.12744140625
f133,vpd_range_72h,2209.708984375
f48,temp_soil_interaction,2207.17431640625
f88,pl_sapw_depth,2205.83935546875
f80,pl_age,2200.99658203125
f121,vpd_mean_12h,2186.76171875
f173,rh_lag_6h,2054.0166015625
f146,ws_min_72h,2018.9180908203125
f87,pl_sapw_area,2012.517822265625
f129,vpd_mean_72h,2004.624755859375
f25,is_autumn,1989.361328125
f92,aridity_index_legacy,1987.1611328125
f149,precip_mean_3h,1949.7845458984375
f162,precip_max_72h,1920.5614013671875
f77,ta_min_72h,1908.32568359375
f97,ext_rad_fao56,1863.0887451171875
f78,ta_max_72h,1834.5283203125
f84,pl_height,1815.6368408203125
f34,solar_day_cos,1813.3154296875
f277,ppfd_in_mean_24h,1785.3292236328125
f55,ta_mean_3h,1722.6634521484375
f86,pl_bark_thick,1718.769287109375
f99,pet_oudin_mm_day,1695.3646240234375
f53,wind_stress,1688.42138671875
f76,ta_std_72h,1658.9727783203125
f122,vpd_std_12h,1601.5069580078125
f241,swc_shallow_mean_72h,1601.2557373046875
f180,vpd_lag_12h,1557.1397705078125
f142,ws_mean_48h,1552.0103759765625
f166,ta_lag_3h,1551.5478515625
f107,rh_std_72h,1533.8924560546875
f82,rh_mean_3h,1530.342041015625
f247,swc_shallow_lag_2h,1528.39111328125
f288,sw_in_lag_3h,1522.283447265625
f280,ppfd_in_std_48h,1519.7408447265625
f10,day_of_week,1507.968017578125
f31,solar_hour_sin,1446.33056640625
f18,is_peak_sunlight,1442.1014404296875
f265,sw_in_std_48h,1429.361328125
f255,swc_deep,1427.3046875
f127,vpd_mean_48h,1426.7388916015625
f75,ta_mean_72h,1422.1197509765625
f98,daylight_hours,1391.6689453125
f89,latitude_abs,1388.3328857421875
f27,hours_since_sunrise,1377.3277587890625
f151,precip_mean_6h,1371.76025390625
f231,swc_shallow_mean_3h,1365.67236328125
f212,sw_in_cum_24h,1355.8155517578125
f23,is_spring,1338.6146240234375
f124,tree_volume_index,1321.914794921875
f21,is_afternoon,1295.2353515625
f81,pl_dbh,1288.9200439453125
f301,ppfd_in_rate_1h,1283.8306884765625
f153,precip_mean_12h,1282.7005615234375
f148,ws_range_72h,1274.843017578125
f251,swc_shallow_lag_24h,1253.9320068359375
f116,net_longwave_radiation,1252.438232421875
f24,is_summer,1251.22998046875
f131,vpd_min_72h,1241.042724609375
f110,rh_range_72h,1230.4114990234375
f132,vpd_max_72h,1220.1832275390625
f101,rh_std_48h,1207.4356689453125
f13,day_sin,1205.53076171875
f188,precip_lag_1h,1203.8294677734375
f208,precip_rate_24h,1202.777587890625
f29,solar_hour,1197.335693359375
f20,is_morning,1196.051025390625
f85,pl_leaf_area,1193.1715087890625
f130,vpd_std_72h,1192.0198974609375
f14,day_cos,1187.4747314453125
f256,sw_in_mean_3h,1174.168212890625
f145,ws_std_72h,1161.9296875
f6,hour,1149.289306640625
f141,ws_std_24h,1144.7930908203125
