feature_index,feature_name,description,category,importance_score
f219,terrain_code,No description available,Unknown category,232557.078125
f50,stand_height,No description available,Unknown category,139959.625
f54,clay_percentage,No description available,Unknown category,38224.05859375
f268,sw_in_min_72h,No description available,Unknown category,29537.51953125
f40,mean_annual_precip,No description available,Unknown category,27651.34765625
f218,soil_texture_code,No description available,Unknown category,19679.494140625
f57,sand_percentage,No description available,Unknown category,16838.892578125
f118,leaf_habit_code,No description available,Unknown category,16495.056640625
f115,net_shortwave_radiation,No description available,Unknown category,16357.3896484375
f52,radiation_temp_interaction,No description available,Unknown category,15185.5673828125
f224,species_functional_group_code,No description available,Unknown category,13825.8115234375
f61,stomatal_control_index,No description available,Unknown category,13815.35546875
f273,ppfd_in_mean_6h,No description available,Unknown category,12519.349609375
f59,silt_percentage,No description available,Unknown category,12327.703125
f202,vpd_rate_24h,No description available,Unknown category,11430.3203125
f104,air_pressure_kpa,No description available,Unknown category,9793.2578125
f147,ws_max_72h,No description available,Unknown category,9551.771484375
f16,month_cos,No description available,Unknown category,9159.92578125
f228,basal_area,No description available,Unknown category,8821.3466796875
f5,ext_rad,No description available,Unknown category,8787.033203125
f9,year,No description available,Unknown category,7624.087890625
f258,sw_in_mean_6h,No description available,Unknown category,7412.58544921875
f12,hour_cos,No description available,Unknown category,7219.29150390625
f42,vpd_ppfd_interaction,No description available,Unknown category,6499.400390625
f217,igbp_class_code,No description available,Unknown category,6393.845703125
f30,solar_day_of_year,No description available,Unknown category,6120.60107421875
f38,elevation,No description available,Unknown category,5897.43896484375
f36,latitude,No description available,Unknown category,5112.3359375
f44,temp_humidity_ratio,No description available,Unknown category,4788.55517578125
f260,sw_in_mean_12h,No description available,Unknown category,4433.49267578125
f196,ta_rate_24h,No description available,Unknown category,4241.9619140625
f113,vpd_mean_6h,No description available,Unknown category,4129.17626953125
f144,ws_mean_72h,No description available,Unknown category,4082.282470703125
f117,net_radiation,No description available,Unknown category,4007.01708984375
f60,soil_depth,No description available,Unknown category,4001.601806640625
f15,month_sin,No description available,Unknown category,3717.245849609375
f33,solar_day_sin,No description available,Unknown category,3652.425048828125
f176,vpd_lag_1h,No description available,Unknown category,3248.37939453125
f39,mean_annual_temp,No description available,Unknown category,3187.7548828125
f51,wind_vpd_interaction,No description available,Unknown category,3160.315185546875
f163,precip_range_72h,No description available,Unknown category,3075.30712890625
f49,stand_age,No description available,Unknown category,3000.9990234375
f32,solar_hour_cos,No description available,Unknown category,2984.27099609375
f294,ppfd_in_lag_3h,No description available,Unknown category,2970.319091796875
f201,vpd_rate_6h,No description available,Unknown category,2954.093017578125
f221,pl_social_code,No description available,Unknown category,2916.439453125
f63,n_trees,No description available,Unknown category,2883.836181640625
f229,tree_density,No description available,Unknown category,2740.093017578125
f43,vpd_ta_interaction,No description available,Unknown category,2732.583251953125
f223,tree_age_class_code,No description available,Unknown category,2703.930908203125
f65,sapwood_leaf_ratio,No description available,Unknown category,2663.357177734375
f45,water_stress_index,No description available,Unknown category,2646.353271484375
f28,hours_since_sunset,No description available,Unknown category,2582.419921875
f111,vpd_mean_3h,No description available,Unknown category,2572.858642578125
f289,sw_in_lag_6h,No description available,Unknown category,2525.493408203125
f230,leaf_area_index,No description available,Unknown category,2456.279052734375
f7,day_of_year,No description available,Unknown category,2452.854736328125
f259,sw_in_std_6h,No description available,Unknown category,2441.96630859375
f103,slope_vapor_pressure_curve,No description available,Unknown category,2413.281005859375
f165,ta_lag_2h,No description available,Unknown category,2409.799560546875
f253,swc_shallow_rate_6h,No description available,Unknown category,2409.008056640625
f275,ppfd_in_mean_12h,No description available,Unknown category,2400.33740234375
f143,ws_std_48h,No description available,Unknown category,2381.148193359375
f37,longitude,No description available,Unknown category,2336.142578125
f123,social_status_code,No description available,Unknown category,2222.12744140625
f133,vpd_range_72h,No description available,Unknown category,2209.708984375
f48,temp_soil_interaction,No description available,Unknown category,2207.17431640625
f88,pl_sapw_depth,No description available,Unknown category,2205.83935546875
f80,pl_age,No description available,Unknown category,2200.99658203125
f121,vpd_mean_12h,No description available,Unknown category,2186.76171875
f173,rh_lag_6h,No description available,Unknown category,2054.0166015625
f146,ws_min_72h,No description available,Unknown category,2018.9180908203125
f87,pl_sapw_area,No description available,Unknown category,2012.517822265625
f129,vpd_mean_72h,No description available,Unknown category,2004.624755859375
f25,is_autumn,No description available,Unknown category,1989.361328125
f92,aridity_index_legacy,No description available,Unknown category,1987.1611328125
f149,precip_mean_3h,No description available,Unknown category,1949.7845458984375
f162,precip_max_72h,No description available,Unknown category,1920.5614013671875
f77,ta_min_72h,No description available,Unknown category,1908.32568359375
f97,ext_rad_fao56,No description available,Unknown category,1863.0887451171875
f78,ta_max_72h,No description available,Unknown category,1834.5283203125
f84,pl_height,No description available,Unknown category,1815.6368408203125
f34,solar_day_cos,No description available,Unknown category,1813.3154296875
f277,ppfd_in_mean_24h,No description available,Unknown category,1785.3292236328125
f55,ta_mean_3h,No description available,Unknown category,1722.6634521484375
f86,pl_bark_thick,No description available,Unknown category,1718.769287109375
f99,pet_oudin_mm_day,No description available,Unknown category,1695.3646240234375
f53,wind_stress,No description available,Unknown category,1688.42138671875
f76,ta_std_72h,No description available,Unknown category,1658.9727783203125
f122,vpd_std_12h,No description available,Unknown category,1601.5069580078125
f241,swc_shallow_mean_72h,No description available,Unknown category,1601.2557373046875
f180,vpd_lag_12h,No description available,Unknown category,1557.1397705078125
f142,ws_mean_48h,No description available,Unknown category,1552.0103759765625
f166,ta_lag_3h,No description available,Unknown category,1551.5478515625
f107,rh_std_72h,No description available,Unknown category,1533.8924560546875
f82,rh_mean_3h,No description available,Unknown category,1530.342041015625
f247,swc_shallow_lag_2h,No description available,Unknown category,1528.39111328125
f288,sw_in_lag_3h,No description available,Unknown category,1522.283447265625
f280,ppfd_in_std_48h,No description available,Unknown category,1519.7408447265625
f10,day_of_week,No description available,Unknown category,1507.968017578125
f31,solar_hour_sin,No description available,Unknown category,1446.33056640625
f18,is_peak_sunlight,No description available,Unknown category,1442.1014404296875
f265,sw_in_std_48h,No description available,Unknown category,1429.361328125
f255,swc_deep,No description available,Unknown category,1427.3046875
f127,vpd_mean_48h,No description available,Unknown category,1426.7388916015625
f75,ta_mean_72h,No description available,Unknown category,1422.1197509765625
f98,daylight_hours,No description available,Unknown category,1391.6689453125
f89,latitude_abs,No description available,Unknown category,1388.3328857421875
f27,hours_since_sunrise,No description available,Unknown category,1377.3277587890625
f151,precip_mean_6h,No description available,Unknown category,1371.76025390625
f231,swc_shallow_mean_3h,No description available,Unknown category,1365.67236328125
f212,sw_in_cum_24h,No description available,Unknown category,1355.8155517578125
f23,is_spring,No description available,Unknown category,1338.6146240234375
f124,tree_volume_index,No description available,Unknown category,1321.914794921875
f21,is_afternoon,No description available,Unknown category,1295.2353515625
f81,pl_dbh,No description available,Unknown category,1288.9200439453125
f301,ppfd_in_rate_1h,No description available,Unknown category,1283.8306884765625
f153,precip_mean_12h,No description available,Unknown category,1282.7005615234375
f148,ws_range_72h,No description available,Unknown category,1274.843017578125
f251,swc_shallow_lag_24h,No description available,Unknown category,1253.9320068359375
f116,net_longwave_radiation,No description available,Unknown category,1252.438232421875
f24,is_summer,No description available,Unknown category,1251.22998046875
f131,vpd_min_72h,No description available,Unknown category,1241.042724609375
f110,rh_range_72h,No description available,Unknown category,1230.4114990234375
f132,vpd_max_72h,No description available,Unknown category,1220.1832275390625
f101,rh_std_48h,No description available,Unknown category,1207.4356689453125
f13,day_sin,No description available,Unknown category,1205.53076171875
f188,precip_lag_1h,No description available,Unknown category,1203.8294677734375
f208,precip_rate_24h,No description available,Unknown category,1202.777587890625
f29,solar_hour,No description available,Unknown category,1197.335693359375
f20,is_morning,No description available,Unknown category,1196.051025390625
f85,pl_leaf_area,No description available,Unknown category,1193.1715087890625
f130,vpd_std_72h,No description available,Unknown category,1192.0198974609375
f14,day_cos,No description available,Unknown category,1187.4747314453125
f256,sw_in_mean_3h,No description available,Unknown category,1174.168212890625
f145,ws_std_72h,No description available,Unknown category,1161.9296875
f6,hour,No description available,Unknown category,1149.289306640625
f141,ws_std_24h,No description available,Unknown category,1144.7930908203125
f4,vpd,No description available,Unknown category,1124.578125
f93,rh_mean_12h,No description available,Unknown category,1106.059326171875
f159,precip_mean_72h,No description available,Unknown category,1097.0828857421875
f243,swc_shallow_min_72h,No description available,Unknown category,1078.8123779296875
f187,ws_lag_24h,No description available,Unknown category,1070.5517578125
f293,ppfd_in_lag_2h,No description available,Unknown category,1068.9967041015625
f109,rh_max_72h,No description available,Unknown category,1060.25146484375
f96,rh_std_24h,No description available,Unknown category,1057.8056640625
f246,swc_shallow_lag_1h,No description available,Unknown category,1052.79736328125
f79,ta_range_72h,No description available,Unknown category,1044.6917724609375
f169,ta_lag_24h,No description available,Unknown category,1032.471435546875
f182,ws_lag_1h,No description available,Unknown category,1017.8250122070312
f19,is_weekend,No description available,Unknown category,971.9349365234375
f171,rh_lag_2h,No description available,Unknown category,957.3052978515625
f205,ws_rate_24h,No description available,Unknown category,954.0252075195312
f108,rh_min_72h,No description available,Unknown category,944.2310791015625
f274,ppfd_in_std_6h,No description available,Unknown category,939.9005126953125
f211,precip_cum_168h,No description available,Unknown category,938.0684204101562
f106,rh_mean_72h,No description available,Unknown category,934.935546875
f102,sat_vapor_pressure_kpa,No description available,Unknown category,924.0435791015625
f100,rh_mean_48h,No description available,Unknown category,918.8594970703125
f112,vpd_std_3h,No description available,Unknown category,914.8319702148438
f11,hour_sin,No description available,Unknown category,907.7769165039062
f204,ws_rate_6h,No description available,Unknown category,904.8236694335938
f170,rh_lag_1h,No description available,Unknown category,904.4417114257812
f157,precip_mean_48h,No description available,Unknown category,897.65478515625
f248,swc_shallow_lag_3h,No description available,Unknown category,894.2323608398438
f138,ws_mean_12h,No description available,Unknown category,886.0726318359375
f71,ta_mean_24h,No description available,Unknown category,883.5927734375
f105,psychrometric_constant,No description available,Unknown category,883.166015625
f220,growth_condition_code,No description available,Unknown category,875.4105834960938
f186,ws_lag_12h,No description available,Unknown category,869.422607421875
f41,temp_deviation,No description available,Unknown category,867.7059936523438
f155,precip_mean_24h,No description available,Unknown category,861.3814697265625
f67,ta_mean_6h,No description available,Unknown category,850.828125
f114,vpd_std_6h,No description available,Unknown category,846.9968872070312
f283,ppfd_in_min_72h,No description available,Unknown category,841.4267578125
f226,swc_shallow,No description available,Unknown category,840.1533813476562
f69,ta_mean_12h,No description available,Unknown category,837.729248046875
f74,ta_std_48h,No description available,Unknown category,830.8595581054688
f128,vpd_std_48h,No description available,Unknown category,825.5931396484375
f150,precip_std_3h,No description available,Unknown category,823.0222778320312
f199,rh_rate_24h,No description available,Unknown category,822.5728149414062
f152,precip_std_6h,No description available,Unknown category,817.8988037109375
f179,vpd_lag_6h,No description available,Unknown category,814.7787475585938
f70,ta_std_12h,No description available,Unknown category,809.9796142578125
f72,ta_std_24h,No description available,Unknown category,805.7804565429688
f140,ws_mean_24h,No description available,Unknown category,795.3279418945312
f136,ws_mean_6h,No description available,Unknown category,793.4931640625
f287,sw_in_lag_2h,No description available,Unknown category,789.583740234375
f134,ws_mean_3h,No description available,Unknown category,777.3253784179688
f1,rh,No description available,Unknown category,771.3761596679688
f90,rh_mean_6h,No description available,Unknown category,761.5943603515625
f73,ta_mean_48h,No description available,Unknown category,757.6012573242188
f137,ws_std_6h,No description available,Unknown category,754.9263305664062
f139,ws_std_12h,No description available,Unknown category,749.8812255859375
