site,date,ndvi,collection,cloud_cover
AUS_ELL_MB_MOD,2009-10-23,0.23949510048487535,LANDSAT/LT05/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2009-11-08,0.27862842477539174,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-01-27,0.29325717950292335,LANDSAT/LT05/C02/T1_L2,6.0
AUS_ELL_MB_MOD,2010-10-10,0.17258582502260805,LANDSAT/LT05/C02/T1_L2,5.0
AUS_ELL_MB_MOD,2010-12-13,0.2805430557739327,LANDSAT/LT05/C02/T1_L2,19.0
AUS_ELL_MB_MOD,2010-12-29,0.2910115010213353,LANDSAT/LT05/C02/T1_L2,12.0
AUS_ELL_MB_MOD,2011-01-14,0.28776445668416895,LANDSAT/LT05/C02/T1_L2,10.0
AUS_ELL_MB_MOD,2011-01-30,0.29289233534158454,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2011-03-19,0.27197084862866566,LANDSAT/LT05/C02/T1_L2,14.0
AUS_ELL_MB_MOD,2009-08-27,0.23422457283814507,LANDSAT/LT05/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2009-10-30,0.24428752557348227,LANDSAT/LT05/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2009-12-01,0.2785113789164225,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2009-12-17,0.1550151509978741,LANDSAT/LT05/C02/T1_L2,4.0
AUS_ELL_MB_MOD,2010-01-18,0.26485859691824926,LANDSAT/LT05/C02/T1_L2,16.0
AUS_ELL_MB_MOD,2010-02-19,0.2767337119104102,LANDSAT/LT05/C02/T1_L2,9.0
AUS_ELL_MB_MOD,2010-03-23,0.2414717707053025,LANDSAT/LT05/C02/T1_L2,3.0
AUS_ELL_MB_MOD,2010-12-04,0.24816627023100304,LANDSAT/LT05/C02/T1_L2,3.0
AUS_ELL_MB_MOD,2011-01-05,0.2790700690066589,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2011-02-06,0.2694033233909625,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2011-03-26,0.2814833131165847,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2011-09-02,0.24269897611411023,LANDSAT/LT05/C02/T1_L2,7.0
AUS_ELL_MB_MOD,2011-09-18,0.23614787996623895,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2009-10-30,0.2465749298983653,LANDSAT/LT05/C02/T1_L2,10.0
AUS_ELL_MB_MOD,2009-12-01,0.27758167353458285,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2009-12-17,0.18630041153789315,LANDSAT/LT05/C02/T1_L2,18.0
AUS_ELL_MB_MOD,2010-02-19,0.2765727560997327,LANDSAT/LT05/C02/T1_L2,8.0
AUS_ELL_MB_MOD,2010-11-18,0.25230502532847415,LANDSAT/LT05/C02/T1_L2,4.0
AUS_ELL_MB_MOD,2011-01-05,0.27859447520458636,LANDSAT/LT05/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2011-02-06,0.27008840925235256,LANDSAT/LT05/C02/T1_L2,6.0
AUS_ELL_MB_MOD,2011-09-02,0.24686998584770828,LANDSAT/LT05/C02/T1_L2,2.0
AUS_ELL_MB_MOD,2011-09-18,0.23778810070188403,LANDSAT/LT05/C02/T1_L2,3.0
AUS_ELL_MB_MOD,2009-09-13,0.23915934072898962,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2009-12-02,0.30196013468348715,LANDSAT/LE07/C02/T1_L2,5.0
AUS_ELL_MB_MOD,2010-01-03,0.2747415260397926,LANDSAT/LE07/C02/T1_L2,2.0
AUS_ELL_MB_MOD,2010-01-19,0.29230028443894474,LANDSAT/LE07/C02/T1_L2,14.0
AUS_ELL_MB_MOD,2010-03-24,0.2949199066218762,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-04-25,0.29049893967880996,LANDSAT/LE07/C02/T1_L2,18.0
AUS_ELL_MB_MOD,2010-10-02,0.26542363148719134,LANDSAT/LE07/C02/T1_L2,9.0
AUS_ELL_MB_MOD,2010-11-19,0.2396188801396248,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2010-12-21,0.2970513030488377,LANDSAT/LE07/C02/T1_L2,2.0
AUS_ELL_MB_MOD,2011-04-28,0.27426493270354946,LANDSAT/LE07/C02/T1_L2,4.0
AUS_ELL_MB_MOD,2011-06-15,0.2999461428669114,LANDSAT/LE07/C02/T1_L2,9.0
AUS_ELL_MB_MOD,2011-12-08,0.27673515881020827,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2009-06-16,0.27457757537260924,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2009-09-20,0.23081562797202226,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2009-11-07,0.2672962558782221,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-01-10,0.27729103559632184,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-01-26,0.27587699117582043,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-03-15,0.2669829138425448,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-03-31,0.2719783223852071,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2010-05-02,0.2556126277413155,LANDSAT/LE07/C02/T1_L2,5.0
AUS_ELL_MB_MOD,2010-05-18,0.2733348949027019,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-06-03,0.1756278615477342,LANDSAT/LE07/C02/T1_L2,7.0
AUS_ELL_MB_MOD,2010-07-21,0.2713065881097631,LANDSAT/LE07/C02/T1_L2,18.0
AUS_ELL_MB_MOD,2010-08-06,0.15344332852174747,LANDSAT/LE07/C02/T1_L2,18.0
AUS_ELL_MB_MOD,2010-10-09,0.25123772478624223,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2010-10-25,0.22824218519503464,LANDSAT/LE07/C02/T1_L2,16.0
AUS_ELL_MB_MOD,2010-12-12,-0.3251788231957093,LANDSAT/LE07/C02/T1_L2,14.0
AUS_ELL_MB_MOD,2010-12-28,0.13094545856972659,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2011-01-29,0.2861176618094503,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2011-03-02,0.2833544500504798,LANDSAT/LE07/C02/T1_L2,10.0
AUS_ELL_MB_MOD,2011-04-03,0.29608640585014173,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2011-08-25,0.26416498668477245,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2011-10-12,0.23860265186914448,LANDSAT/LE07/C02/T1_L2,2.0
AUS_ELL_MB_MOD,2009-09-20,0.23111766571005443,LANDSAT/LE07/C02/T1_L2,4.0
AUS_ELL_MB_MOD,2009-11-07,0.26568627411828166,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2010-01-10,0.27545871080748335,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-03-15,0.26886596464412676,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2010-04-16,0.2757607031584845,LANDSAT/LE07/C02/T1_L2,7.0
AUS_ELL_MB_MOD,2010-05-02,0.2550173922885873,LANDSAT/LE07/C02/T1_L2,15.0
AUS_ELL_MB_MOD,2010-05-18,0.2756522521152563,LANDSAT/LE07/C02/T1_L2,7.0
AUS_ELL_MB_MOD,2010-10-09,0.2521631121381861,LANDSAT/LE07/C02/T1_L2,5.0
AUS_ELL_MB_MOD,2010-12-28,0.12886585579225834,LANDSAT/LE07/C02/T1_L2,1.0
AUS_ELL_MB_MOD,2011-01-29,0.28748857216110874,LANDSAT/LE07/C02/T1_L2,0.0
AUS_ELL_MB_MOD,2011-02-14,0.2955442522084078,LANDSAT/LE07/C02/T1_L2,19.0
AUS_ELL_MB_MOD,2011-03-18,0.2827851237726625,LANDSAT/LE07/C02/T1_L2,18.0
AUS_ELL_MB_MOD,2011-10-12,0.23877154195599898,LANDSAT/LE07/C02/T1_L2,3.0
AUS_ELL_MB_MOD,2011-11-13,0.25947332595099526,LANDSAT/LE07/C02/T1_L2,16.0
AUS_ELL_MB_MOD,2011-12-15,0.22837841709537146,LANDSAT/LE07/C02/T1_L2,11.0
USA_TNO,1998-10-17,0.34152227086248393,LANDSAT/LT05/C02/T1_L2,0.0
USA_TNO,1998-11-18,0.16615788116914265,LANDSAT/LT05/C02/T1_L2,5.0
USA_TNO,1999-02-22,0.14295915608964735,LANDSAT/LT05/C02/T1_L2,2.0
USA_TNO,1999-04-11,0.22039825043688765,LANDSAT/LT05/C02/T1_L2,19.0
USA_TNO,1999-08-17,0.4091310465248588,LANDSAT/LT05/C02/T1_L2,5.0
USA_TNO,1999-09-02,0.37520481034487085,LANDSAT/LT05/C02/T1_L2,1.0
USA_TNO,1999-11-05,0.20282861739702746,LANDSAT/LT05/C02/T1_L2,1.0
USA_TNO,1999-09-10,0.38388243844964876,LANDSAT/LE07/C02/T1_L2,0.0
USA_TNO,1999-09-26,0.36693289819440833,LANDSAT/LE07/C02/T1_L2,0.0
USA_TNO,1999-10-12,0.3449491983965631,LANDSAT/LE07/C02/T1_L2,14.0
USA_TNO,1999-10-28,0.287927870785914,LANDSAT/LE07/C02/T1_L2,0.0
USA_TNO,1999-11-13,0.18104942693816212,LANDSAT/LE07/C02/T1_L2,14.0
AUT_PAT_FOR,2007-07-18,0.31376333233630366,LANDSAT/LT05/C02/T1_L2,12.0
AUT_PAT_FOR,2007-04-21,0.13905796426518247,LANDSAT/LE07/C02/T1_L2,6.0
AUT_PAT_FOR,2007-07-26,0.30292888057422696,LANDSAT/LE07/C02/T1_L2,10.0
AUT_PAT_FOR,2007-10-14,0.1666204809456517,LANDSAT/LE07/C02/T1_L2,14.0
AUT_PAT_FOR,2007-04-28,0.14231522320058262,LANDSAT/LE07/C02/T1_L2,18.0
ESP_SAN_A2_45I,2013-07-09,0.16649515658049246,LANDSAT/LE07/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-07-25,0.16288659057086086,LANDSAT/LE07/C02/T1_L2,1.0
ESP_SAN_A2_45I,2013-08-10,0.1518545619326473,LANDSAT/LE07/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-09-11,0.14706016247996578,LANDSAT/LE07/C02/T1_L2,1.0
ESP_SAN_A2_45I,2013-10-13,0.1552981567754834,LANDSAT/LE07/C02/T1_L2,2.0
ESP_SAN_A2_45I,2013-06-14,0.16349819042634095,LANDSAT/LE07/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-06-30,0.15863476711312285,LANDSAT/LE07/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-08-17,0.14978378641100315,LANDSAT/LE07/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-09-02,0.1532209313439993,LANDSAT/LE07/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-10-04,0.15207923568659742,LANDSAT/LE07/C02/T1_L2,9.0
ESP_SAN_A2_45I,2013-06-15,0.19430810890556005,LANDSAT/LC08/C02/T1_L2,0.74
ESP_SAN_A2_45I,2013-07-01,0.1924308000825887,LANDSAT/LC08/C02/T1_L2,4.31
ESP_SAN_A2_45I,2013-07-17,0.19429488837508474,LANDSAT/LC08/C02/T1_L2,0.06
ESP_SAN_A2_45I,2013-08-02,0.18568089892810913,LANDSAT/LC08/C02/T1_L2,0.11
ESP_SAN_A2_45I,2013-08-18,0.1824942705755264,LANDSAT/LC08/C02/T1_L2,3.57
ESP_SAN_A2_45I,2013-09-03,0.18159862324039466,LANDSAT/LC08/C02/T1_L2,0.18
ESP_SAN_A2_45I,2013-09-19,0.18886140502401866,LANDSAT/LC08/C02/T1_L2,17.4
ESP_SAN_A2_45I,2013-06-22,0.18938782288613282,LANDSAT/LC08/C02/T1_L2,0.09
ESP_SAN_A2_45I,2013-07-08,0.18672676851137437,LANDSAT/LC08/C02/T1_L2,0.32
ESP_SAN_A2_45I,2013-07-24,0.18645015219692623,LANDSAT/LC08/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-08-09,0.18112075179933815,LANDSAT/LC08/C02/T1_L2,0.0
ESP_SAN_A2_45I,2013-08-25,0.176943826205388,LANDSAT/LC08/C02/T1_L2,13.62
ESP_SAN_A2_45I,2013-09-10,0.18085138864127082,LANDSAT/LC08/C02/T1_L2,0.04
ESP_SAN_A2_45I,2013-09-26,0.16817358391447143,LANDSAT/LC08/C02/T1_L2,17.83
ESP_YUN_C1,2009-06-20,0.16275946646678122,LANDSAT/LT05/C02/T1_L2,5.0
ESP_YUN_C1,2009-07-06,0.2405973302338594,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2009-07-22,0.2107552294497443,LANDSAT/LT05/C02/T1_L2,1.0
ESP_YUN_C1,2009-08-07,0.23071196116554857,LANDSAT/LT05/C02/T1_L2,1.0
ESP_YUN_C1,2009-08-23,0.22397608416752796,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2009-09-08,0.20052559803475356,LANDSAT/LT05/C02/T1_L2,1.0
ESP_YUN_C1,2009-09-24,0.02579977239658413,LANDSAT/LT05/C02/T1_L2,3.0
ESP_YUN_C1,2009-10-10,0.23364005423470713,LANDSAT/LT05/C02/T1_L2,8.0
ESP_YUN_C1,2009-10-26,0.1977933993063501,LANDSAT/LT05/C02/T1_L2,14.0
ESP_YUN_C1,2009-11-11,0.22249072590954985,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2010-05-22,0.2336980247969258,LANDSAT/LT05/C02/T1_L2,3.0
ESP_YUN_C1,2010-06-07,0.22810473228263356,LANDSAT/LT05/C02/T1_L2,2.0
ESP_YUN_C1,2010-06-23,0.24508065110195884,LANDSAT/LT05/C02/T1_L2,1.0
ESP_YUN_C1,2010-07-25,0.23281627068503302,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2010-09-11,0.2250666965046069,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2010-12-16,0.21876968964230165,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2011-02-02,0.22512371110955687,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2011-02-18,0.23360069528940414,LANDSAT/LT05/C02/T1_L2,18.0
ESP_YUN_C1,2011-04-07,0.22503016525542063,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2011-05-09,0.2402047970810212,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2011-06-10,0.2450430309821924,LANDSAT/LT05/C02/T1_L2,13.0
ESP_YUN_C1,2011-06-26,0.22975661858094099,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2011-07-28,0.24927945962558498,LANDSAT/LT05/C02/T1_L2,3.0
ESP_YUN_C1,2011-09-14,0.2343889064710906,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2011-10-16,0.18897482021706122,LANDSAT/LT05/C02/T1_L2,2.0
ESP_YUN_C1,2011-11-01,0.08760233075811258,LANDSAT/LT05/C02/T1_L2,16.0
ESP_YUN_C1,2009-07-06,0.24403576054927387,LANDSAT/LT05/C02/T1_L2,0.0
ESP_YUN_C1,2009-07-22,0.21370581338210776,LANDSAT/LT05/C02/T1_L2,18.0
ESP_YUN_C1,2009-08-07,0.23374993339095163,LANDSAT/LT05/C02/T1_L2,18.0
ESP_YUN_C1,2009-08-23,0.22436842407080024,LANDSAT/LT05/C02/T1_L2,5.0
ESP_YUN_C1,2009-09-24,0.025513859508346563,LANDSAT/LT05/C02/T1_L2,13.0
ESP_YUN_C1,2009-10-10,0.23015709140058688,LANDSAT/LT05/C02/T1_L2,8.0
ESP_YUN_C1,2009-11-11,0.22425843810456994,LANDSAT/LT05/C02/T1_L2,1.0
ESP_YUN_C1,2010-01-30,0.22709361417106957,LANDSAT/LT05/C02/T1_L2,8.0
ESP_YUN_C1,2010-06-07,0.23245608539630294,LANDSAT/LT05/C02/T1_L2,4.0
ESP_YUN_C1,2010-06-23,0.24883770790006143,LANDSAT/LT05/C02/T1_L2,5.0
ESP_YUN_C1,2010-07-25,0.23701977316794684,LANDSAT/LT05/C02/T1_L2,12.0
ESP_YUN_C1,2010-12-16,0.2237306950669333,LANDSAT/LT05/C02/T1_L2,15.0
ESP_YUN_C1,2011-02-02,0.2277076855565536,LANDSAT/LT05/C02/T1_L2,1.0
ESP_YUN_C1,2011-02-18,0.23271703886004835,LANDSAT/LT05/C02/T1_L2,18.0
ESP_YUN_C1,2011-04-07,0.22477466018035336,LANDSAT/LT05/C02/T1_L2,14.0
ESP_YUN_C1,2011-05-09,0.24596800782693284,LANDSAT/LT05/C02/T1_L2,3.0
ESP_YUN_C1,2011-09-14,0.2368665865057701,LANDSAT/LT05/C02/T1_L2,16.0
ESP_YUN_C1,2011-10-16,0.1881753526289945,LANDSAT/LT05/C02/T1_L2,4.0
ESP_YUN_C1,2011-11-01,0.08627442236078996,LANDSAT/LT05/C02/T1_L2,14.0
ESP_YUN_C1,2009-07-30,0.2263053398470485,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2009-08-15,0.22941914466439245,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2009-08-31,0.22293302006912566,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2009-10-02,0.22891017169562247,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2009-10-18,0.22669538452533583,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2009-11-03,0.2327147526619046,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2009-12-05,0.22813422599357427,LANDSAT/LE07/C02/T1_L2,18.0
ESP_YUN_C1,2010-03-27,0.20986711797739882,LANDSAT/LE07/C02/T1_L2,7.0
ESP_YUN_C1,2010-04-28,0.23798051926507463,LANDSAT/LE07/C02/T1_L2,4.0
ESP_YUN_C1,2010-05-30,0.2561160961635134,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2010-07-01,0.2507641912112366,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2010-10-21,0.015595647699110845,LANDSAT/LE07/C02/T1_L2,2.0
ESP_YUN_C1,2010-11-06,0.23586525641683603,LANDSAT/LE07/C02/T1_L2,8.0
ESP_YUN_C1,2011-03-30,0.24021818445695786,LANDSAT/LE07/C02/T1_L2,2.0
ESP_YUN_C1,2011-04-15,0.24730458604025993,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2011-06-18,0.26555262467573687,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2011-09-06,0.2450963839024281,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2011-09-22,0.2413901965431811,LANDSAT/LE07/C02/T1_L2,10.0
ESP_YUN_C1,2011-12-27,0.0028690976155792748,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2012-01-28,0.04490252174213272,LANDSAT/LE07/C02/T1_L2,15.0
ESP_YUN_C1,2012-02-13,0.23254616139273643,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2012-02-29,0.24572067781036291,LANDSAT/LE07/C02/T1_L2,5.0
ESP_YUN_C1,2012-04-17,0.2443487319945466,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2012-06-20,0.25714946304030645,LANDSAT/LE07/C02/T1_L2,2.0
ESP_YUN_C1,2012-07-06,0.24802846859391806,LANDSAT/LE07/C02/T1_L2,2.0
ESP_YUN_C1,2012-08-07,0.22982003431061154,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2012-08-23,0.22773271621779323,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2012-09-08,0.22696305751329154,LANDSAT/LE07/C02/T1_L2,2.0
ESP_YUN_C1,2012-12-29,0.2103280515404124,LANDSAT/LE07/C02/T1_L2,12.0
ESP_YUN_C1,2013-01-14,0.21619089911541678,LANDSAT/LE07/C02/T1_L2,2.0
ESP_YUN_C1,2013-01-30,0.22495912911574295,LANDSAT/LE07/C02/T1_L2,11.0
ESP_YUN_C1,2013-02-15,0.23124486936575386,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2013-05-22,0.13948419806976817,LANDSAT/LE07/C02/T1_L2,12.0
ESP_YUN_C1,2013-07-09,0.23632896229764022,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2013-07-25,0.23701084412612,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2013-08-10,0.23436323667825065,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2013-09-11,0.22588080348557507,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2013-10-13,0.22464551272894817,LANDSAT/LE07/C02/T1_L2,2.0
ESP_YUN_C1,2013-10-29,0.2241907626746097,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2013-11-14,0.21518176181357307,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2013-11-30,0.2135833311142029,LANDSAT/LE07/C02/T1_L2,4.0
ESP_YUN_C1,2013-12-16,0.030614556111468672,LANDSAT/LE07/C02/T1_L2,4.0
ESP_YUN_C1,2014-03-06,0.2268261336851568,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2014-04-07,0.2328429485319308,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2014-05-09,0.2486479068006169,LANDSAT/LE07/C02/T1_L2,7.0
ESP_YUN_C1,2014-06-26,0.1517406153814077,LANDSAT/LE07/C02/T1_L2,7.0
ESP_YUN_C1,2014-07-12,0.24470939756116886,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2014-07-28,0.23550952976666642,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2014-08-13,0.23897558072142044,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2014-09-14,0.23348274896261542,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2014-11-01,0.19603026142802155,LANDSAT/LE07/C02/T1_L2,15.0
ESP_YUN_C1,2009-07-30,0.22626789729151872,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2009-08-15,0.22929438999270627,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2009-08-31,0.2218120172813347,LANDSAT/LE07/C02/T1_L2,19.0
ESP_YUN_C1,2009-10-18,0.2276225036219314,LANDSAT/LE07/C02/T1_L2,9.0
ESP_YUN_C1,2009-11-03,0.23399331824363018,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2009-12-05,0.23041811218370814,LANDSAT/LE07/C02/T1_L2,5.0
ESP_YUN_C1,2010-03-27,0.21067323573685892,LANDSAT/LE07/C02/T1_L2,10.0
ESP_YUN_C1,2010-05-30,0.2551527677832552,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2010-06-15,0.2675335117240809,LANDSAT/LE07/C02/T1_L2,12.0
ESP_YUN_C1,2010-10-21,0.01753135922989564,LANDSAT/LE07/C02/T1_L2,16.0
ESP_YUN_C1,2010-11-06,0.23538331420138797,LANDSAT/LE07/C02/T1_L2,10.0
ESP_YUN_C1,2011-03-30,0.2405187769268168,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2011-06-18,0.26603463182387216,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2011-09-06,0.24489111661294993,LANDSAT/LE07/C02/T1_L2,11.0
ESP_YUN_C1,2011-12-27,0.0031917335820304802,LANDSAT/LE07/C02/T1_L2,19.0
ESP_YUN_C1,2012-02-13,0.23737813709444283,LANDSAT/LE07/C02/T1_L2,8.0
ESP_YUN_C1,2012-04-17,0.24563803673061352,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2012-06-20,0.2569033136371274,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2012-07-06,0.2484318737588856,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2012-08-23,0.22787585339615896,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2012-09-08,0.22745788610068077,LANDSAT/LE07/C02/T1_L2,18.0
ESP_YUN_C1,2012-12-29,0.21101486390115576,LANDSAT/LE07/C02/T1_L2,8.0
ESP_YUN_C1,2013-01-14,0.21739077551936498,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2013-01-30,0.22518156728644875,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2013-02-15,0.23333989521990617,LANDSAT/LE07/C02/T1_L2,8.0
ESP_YUN_C1,2013-05-22,0.13703610235510816,LANDSAT/LE07/C02/T1_L2,9.0
ESP_YUN_C1,2013-09-11,0.22524923966238966,LANDSAT/LE07/C02/T1_L2,11.0
ESP_YUN_C1,2013-10-13,0.22488672591493086,LANDSAT/LE07/C02/T1_L2,4.0
ESP_YUN_C1,2013-10-29,0.22656412472873969,LANDSAT/LE07/C02/T1_L2,8.0
ESP_YUN_C1,2013-11-14,0.21571092458868843,LANDSAT/LE07/C02/T1_L2,18.0
ESP_YUN_C1,2013-11-30,0.21378866107462707,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2014-01-01,0.22543975413941394,LANDSAT/LE07/C02/T1_L2,19.0
ESP_YUN_C1,2014-02-02,0.21820164214247337,LANDSAT/LE07/C02/T1_L2,3.0
ESP_YUN_C1,2014-03-06,0.22716426825381353,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2014-04-07,0.23212310569817868,LANDSAT/LE07/C02/T1_L2,8.0
ESP_YUN_C1,2014-04-23,0.05559692038630728,LANDSAT/LE07/C02/T1_L2,7.0
ESP_YUN_C1,2014-06-26,0.1526545136435388,LANDSAT/LE07/C02/T1_L2,7.0
ESP_YUN_C1,2014-07-28,0.23605379693167752,LANDSAT/LE07/C02/T1_L2,8.0
ESP_YUN_C1,2014-08-13,0.23979247123421818,LANDSAT/LE07/C02/T1_L2,0.0
ESP_YUN_C1,2014-08-29,-0.01654333765757592,LANDSAT/LE07/C02/T1_L2,18.0
ESP_YUN_C1,2014-09-14,0.23306532200165983,LANDSAT/LE07/C02/T1_L2,4.0
ESP_YUN_C1,2014-10-16,0.2352865636775663,LANDSAT/LE07/C02/T1_L2,1.0
ESP_YUN_C1,2013-04-12,0.22198918243977553,LANDSAT/LC08/C02/T1_L2,10.67
ESP_YUN_C1,2013-05-30,0.26265766669542806,LANDSAT/LC08/C02/T1_L2,5.75
ESP_YUN_C1,2013-06-15,0.256944491234452,LANDSAT/LC08/C02/T1_L2,0.74
ESP_YUN_C1,2013-07-01,0.23492989015196047,LANDSAT/LC08/C02/T1_L2,4.31
ESP_YUN_C1,2013-07-17,0.2553788289243291,LANDSAT/LC08/C02/T1_L2,0.06
ESP_YUN_C1,2013-08-02,0.23556127608858932,LANDSAT/LC08/C02/T1_L2,0.11
ESP_YUN_C1,2013-08-18,0.24478501434027675,LANDSAT/LC08/C02/T1_L2,3.57
ESP_YUN_C1,2013-09-03,0.252050189457306,LANDSAT/LC08/C02/T1_L2,0.18
ESP_YUN_C1,2013-09-19,0.23620809817172342,LANDSAT/LC08/C02/T1_L2,17.4
