feature_index,feature_name,importance
f43,aridity_index,292106.71875
f8,elevation,103157.7109375
f64,tree_density,19514.6796875
f65,leaf_area_index,17476.1875
f10,mean_annual_precip,14150.9169921875
f42,latitude_abs,7206.13330078125
f14,stand_height,6204.29052734375
f5,ext_rad,5704.6416015625
f9,mean_annual_temp,5592.64404296875
f57,tree_size_class_code,3062.7802734375
f39,pl_bark_thick,2815.038818359375
f53,soil_texture_code,2711.511962890625
f21,vpd_ta_interaction,2392.61474609375
f26,n_trees,2318.12939453125
f6,latitude,2113.20947265625
f47,social_status_code,2093.425537109375
f36,pl_dbh,2015.910400390625
f33,sapwood_leaf_ratio,1919.792236328125
f15,clay_percentage,1614.774658203125
f7,longitude,1588.486083984375
f17,sand_percentage,1582.168701171875
f40,pl_sapw_area,1573.28125
f4,vpd,1455.21728515625
f28,temp_soil_interaction,1429.9298095703125
f25,wind_vpd_interaction,1298.5638427734375
f41,pl_sapw_depth,1298.0458984375
f38,pl_leaf_area,1213.2130126953125
f23,temp_humidity_ratio,1165.8135986328125
f61,swc_shallow,1164.7552490234375
f2,ws,1085.8692626953125
f22,wind_stress,1024.21142578125
f35,pl_age,951.4715576171875
f1,rh,945.4620361328125
f37,pl_height,932.084228515625
f29,stomatal_control_index,876.0458984375
f13,temp_deviation,837.8578491210938
f24,water_stress_index,822.8372802734375
f12,stand_age,813.2353515625
f30,radiation_temp_interaction,735.752197265625
f18,vpd_ppfd_interaction,682.105712890625
f19,silt_percentage,679.7704467773438
f3,precip,662.4063720703125
f0,ta,629.7354736328125
f48,tree_volume_index,468.15570068359375
f56,pl_social_code,438.4137268066406
f62,ppfd_in,438.36474609375
f63,basal_area,395.3433837890625
f54,terrain_code,336.43896484375
f20,soil_depth,310.2266845703125
f27,light_efficiency,274.26092529296875
f55,growth_condition_code,273.5318603515625
f31,humidity_soil_interaction,262.16021728515625
f16,stomatal_conductance_proxy,230.60804748535156
f58,tree_age_class_code,224.50604248046875
f11,ppfd_efficiency,217.0757598876953
f46,igbp_code,199.653076171875
f60,sw_in,193.19886779785156
