feature_index,feature_name,description,category,importance_score
f12,stand_height,No description available,Unknown category,150663.78125
f8,elevation,No description available,Unknown category,53614.875
f35,soil_texture_code,No description available,Unknown category,50820.578125
f34,igbp_class_code,No description available,Unknown category,17612.962890625
f25,latitude_abs,No description available,Unknown category,14687.849609375
f17,n_trees,No description available,Unknown category,12317.53125
f9,mean_annual_temp,No description available,Unknown category,10223.947265625
f10,mean_annual_precip,No description available,Unknown category,8961.8515625
f6,latitude,No description available,Unknown category,8328.27734375
f15,silt_percentage,No description available,Unknown category,8236.9716796875
f29,igbp_code,No description available,Unknown category,6422.92626953125
f11,stand_age,No description available,Unknown category,5771.076171875
f37,growth_condition_code,No description available,Unknown category,4807.6884765625
f0,ta,No description available,Unknown category,4529.9814453125
f46,tree_density,No description available,Unknown category,3743.1064453125
f22,pl_bark_thick,No description available,Unknown category,3661.293212890625
f16,soil_depth,No description available,Unknown category,3214.748779296875
f44,ppfd_in,No description available,Unknown category,3104.175537109375
f26,aridity_index_legacy,No description available,Unknown category,2316.79833984375
f14,sand_percentage,No description available,Unknown category,2271.577880859375
f42,sw_in,No description available,Unknown category,2115.469482421875
f20,pl_height,No description available,Unknown category,2095.003173828125
f7,longitude,No description available,Unknown category,2059.405029296875
f4,vpd,No description available,Unknown category,2029.466552734375
f40,tree_age_class_code,No description available,Unknown category,2005.451416015625
f23,pl_sapw_area,No description available,Unknown category,1933.5238037109375
f13,clay_percentage,No description available,Unknown category,1849.79248046875
f5,ext_rad,No description available,Unknown category,1844.9039306640625
f24,pl_sapw_depth,No description available,Unknown category,1585.5621337890625
f19,pl_dbh,No description available,Unknown category,1287.8956298828125
f18,pl_age,No description available,Unknown category,1215.658203125
f2,ws,No description available,Unknown category,1065.254638671875
f32,tree_volume_index,No description available,Unknown category,998.265380859375
f1,rh,No description available,Unknown category,980.9989013671875
f48,swc_deep,No description available,Unknown category,922.6881103515625
f31,sapwood_leaf_ratio,No description available,Unknown category,847.7103881835938
f3,precip,No description available,Unknown category,776.3406372070312
f41,species_functional_group_code,No description available,Unknown category,767.02392578125
f21,pl_leaf_area,No description available,Unknown category,536.3640747070312
f43,swc_shallow,No description available,Unknown category,527.0679321289062
f27,leaf_habit_code,No description available,Unknown category,436.6543273925781
f45,basal_area,No description available,Unknown category,369.5494384765625
f38,pl_social_code,No description available,Unknown category,345.2528991699219
f30,social_status_code,No description available,Unknown category,289.9572448730469
f47,leaf_area_index,No description available,Unknown category,248.30593872070312
f36,terrain_code,No description available,Unknown category,135.2865447998047
f39,tree_size_class_code,No description available,Unknown category,110.77159881591797
