feature_index,feature_name,description,category,importance_score
f13,stand_age,No description available,Unknown category,2101733.25
f11,mean_annual_temp,No description available,Unknown category,45388.015625
f10,elevation,No description available,Unknown category,26835.328125
f31,tree_volume_index,No description available,Unknown category,21728.876953125
f24,latitude_abs,No description available,Unknown category,11793.474609375
f29,social_status_code,No description available,Unknown category,11739.47265625
f45,basal_area,No description available,Unknown category,10704.6015625
f9,longitude,No description available,Unknown category,9550.451171875
f7,ext_rad,No description available,Unknown category,9449.0859375
f22,pl_sapw_area,No description available,Unknown category,8888.0712890625
f47,leaf_area_index,No description available,Unknown category,7831.3115234375
f23,pl_sapw_depth,No description available,Unknown category,7317.869140625
f8,latitude,No description available,Unknown category,6861.6123046875
f18,pl_dbh,No description available,Unknown category,5089.9814453125
f2,vpd,No description available,Unknown category,4665.18603515625
f21,pl_bark_thick,No description available,Unknown category,4350.443359375
f46,tree_density,No description available,Unknown category,3831.97119140625
f1,rh,No description available,Unknown category,3711.858642578125
f12,mean_annual_precip,No description available,Unknown category,3558.317626953125
f6,ppfd_in,No description available,Unknown category,2643.683349609375
f3,sw_in,No description available,Unknown category,2392.7314453125
f20,pl_leaf_area,No description available,Unknown category,2368.981689453125
f30,sapwood_leaf_ratio,No description available,Unknown category,1662.1246337890625
f25,aridity_index_legacy,No description available,Unknown category,1592.2911376953125
f5,precip,No description available,Unknown category,1463.329345703125
f40,species_functional_group_code,No description available,Unknown category,1313.742919921875
f38,tree_size_class_code,No description available,Unknown category,1311.2078857421875
f16,n_trees,No description available,Unknown category,962.6654052734375
f0,ta,No description available,Unknown category,935.4469604492188
f37,pl_social_code,No description available,Unknown category,650.9506225585938
f4,ws,No description available,Unknown category,618.7900390625
f17,pl_age,No description available,Unknown category,616.5008544921875
f19,pl_height,No description available,Unknown category,588.9635620117188
f41,swc_shallow,No description available,Unknown category,423.8603210449219
f15,soil_depth,No description available,Unknown category,415.1488342285156
f14,stand_height,No description available,Unknown category,412.596923828125
f48,swc_deep,No description available,Unknown category,234.1183624267578
f27,biome_code,No description available,Unknown category,219.30783081054688
