feature_index,feature_name,importance
f201,elevation,123471.765625
f226,social_status_code,92641.1953125
f258,f258,56356.8671875
f237,tree_size_class_code,53432.77734375
f206,stand_height,31451.771484375
f9,year,28106.787109375
f152,ppfd_in_lag_6h,24322.693359375
f23,is_daylight,15131.603515625
f153,ppfd_in_lag_12h,14934.5400390625
f173,vpd_min_336h,14590.6416015625
f255,f255,12149.5751953125
f18,solar_day_of_year,8963.990234375
f42,ta_std_24h,8601.689453125
f215,pl_height,8241.9033203125
f144,swc_shallow_lag_2h,7750.86083984375
f187,rh_rate_24h,7595.39501953125
f34,hours_since_sunset,6234.794921875
f101,rh_mean_168h,6038.9072265625
f20,solar_hour_cos,5900.16943359375
f5,ext_rad,5662.5361328125
f12,hour_cos,5132.458984375
f13,day_sin,5039.45458984375
f145,swc_shallow_lag_3h,4955.39697265625
f162,rh_max_168h,4703.1884765625
f4,vpd,4332.30224609375
f157,wind_vpd_interaction,4130.705078125
f200,longitude,4063.83056640625
f160,rh_range_72h,4027.5302734375
f17,solar_hour,3878.891357421875
f143,swc_shallow_lag_1h,3857.016357421875
f165,rh_max_336h,3826.581298828125
f15,month_sin,3817.62646484375
f179,ta_min_168h,3788.932861328125
f33,hours_since_sunrise,3707.882080078125
f37,ta_mean_6h,3518.70263671875
f195,precip_cum_72h,3514.135986328125
f265,f265,3488.63623046875
f238,tree_age_class_code,3468.45703125
f121,vpd_lag_3h,3445.87060546875
f172,vpd_range_168h,3423.814208984375
f78,sw_in_std_24h,3410.945556640625
f158,rh_min_72h,3356.25634765625
f214,pl_dbh,3338.2001953125
f241,seasonal_temp_range,3321.720947265625
f193,ta_rate_24h,3214.783447265625
f7,day_of_year,2965.99658203125
f211,n_trees,2958.357177734375
f46,ta_std_72h,2940.275634765625
f47,ta_mean_168h,2760.13916015625
f223,leaf_habit_code,2742.4599609375
f35,ta_mean_3h,2731.107177734375
f154,ppfd_in_lag_24h,2689.463623046875
f21,solar_day_sin,2637.57568359375
f176,ta_min_72h,2601.00244140625
f32,is_winter,2582.798828125
f178,ta_range_72h,2539.66943359375
f24,is_peak_sunlight,2531.897705078125
f219,pl_sapw_depth,2488.991943359375
f181,ta_range_168h,2487.00390625
f11,hour_sin,2481.54931640625
f100,rh_std_72h,2447.611083984375
f45,ta_mean_72h,2403.105712890625
f220,climate_zone_code,2391.139892578125
f250,water_stress_index,2378.47998046875
f103,rh_mean_336h,2351.751708984375
f245,ppfd_in,2311.24072265625
f170,vpd_min_168h,2294.712890625
f14,day_cos,2287.89990234375
f225,igbp_code,2239.341064453125
