feature_index,feature_name,description,category,importance_score
f13,stand_age,No description available,Unknown category,1814440.25
f11,mean_annual_temp,No description available,Unknown category,44545.27734375
f10,elevation,No description available,Unknown category,26413.794921875
f31,tree_volume_index,No description available,Unknown category,20356.369140625
f24,latitude_abs,No description available,Unknown category,12093.509765625
f45,basal_area,No description available,Unknown category,11147.2587890625
f29,social_status_code,No description available,Unknown category,10915.1552734375
f7,ext_rad,No description available,Unknown category,9422.8662109375
f9,longitude,No description available,Unknown category,8958.646484375
f22,pl_sapw_area,No description available,Unknown category,8957.375
f23,pl_sapw_depth,No description available,Unknown category,7696.552734375
f47,leaf_area_index,No description available,Unknown category,6787.8857421875
f8,latitude,No description available,Unknown category,6282.89794921875
f18,pl_dbh,No description available,Unknown category,5135.6064453125
f2,vpd,No description available,Unknown category,4550.16552734375
f21,pl_bark_thick,No description available,Unknown category,4083.3857421875
f46,tree_density,No description available,Unknown category,3805.705078125
f1,rh,No description available,Unknown category,3700.594970703125
f30,sapwood_leaf_ratio,No description available,Unknown category,3084.3115234375
f40,species_functional_group_code,No description available,Unknown category,2929.575927734375
f6,ppfd_in,No description available,Unknown category,2557.2509765625
f20,pl_leaf_area,No description available,Unknown category,2442.1640625
f3,sw_in,No description available,Unknown category,2325.350341796875
f12,mean_annual_precip,No description available,Unknown category,1729.3594970703125
f25,aridity_index,No description available,Unknown category,1677.957275390625
f5,precip,No description available,Unknown category,1520.0096435546875
f16,n_trees,No description available,Unknown category,1286.7017822265625
f38,tree_size_class_code,No description available,Unknown category,1190.369873046875
f0,ta,No description available,Unknown category,912.9819946289062
f17,pl_age,No description available,Unknown category,636.5587158203125
f4,ws,No description available,Unknown category,599.3951416015625
f19,pl_height,No description available,Unknown category,598.4930419921875
f37,pl_social_code,No description available,Unknown category,597.0763549804688
f41,swc_shallow,No description available,Unknown category,436.2486267089844
f14,stand_height,No description available,Unknown category,416.6806640625
f27,biome_code,No description available,Unknown category,332.33984375
f15,soil_depth,No description available,Unknown category,309.8240051269531
